track_id,race_date,race_number,country,conditions_of_race,status,race_type,age_restriction,sex_restriction,stakes_indicator,distance_id,distance_unit,surface,course_type,purse_usa,wps_pool,post_time,track_condition,weather,breed_type,minimum_claim_price,maximum_claim_price,number_of_runners,mon_yr,track_type,track_name,state,active_indicator,handle,num_start,attendance_day,handle_day
FG,05-Mar-05,6,USA,,C,MSW,3,,N,600,F,D,D,28000,265131,258,FT,C,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,745161,11,2494,249371
FG,05-Mar-05,7,USA,,C,CLM,4U,,N,550,F,T,T,16000,273695,326,FM,C,TB,15000,17500,10,Jan-60,T,FAIR GROUNDS,LA,Y,712748,11,2494,249371
FG,05-Mar-05,8,USA,NW1       X,C,ALW,4U,,N,600,F,D,D,30000,186520,354,FT,C,TB,0,0,6,Jan-60,T,FAIR GROUNDS,LA,Y,494843,6,2494,249371
FG,05-Mar-05,9,USA,,C,STK,4U,,Y,750,F,T,T,75000,176714,421,FM,C,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,448413,12,2494,249371
FG,05-Mar-05,10,USA,,C,MSW,35,,N,850,F,T,T,28000,151615,449,FM,C,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,507186,8,2494,249371
FG,06-Mar-05,1,USA,NW2     L,C,CLM,3U,B,N,600,F,D,D,12500,70035,1230,FT,L,TB,9000,10000,7,Jan-60,T,FAIR GROUNDS,LA,Y,184573,8,2656,240126
FG,06-Mar-05,2,USA,,C,MCL,35,B,N,800,F,D,D,14000,79073,1259,FT,L,TB,20000,25000,5,Jan-60,T,FAIR GROUNDS,LA,Y,217658,6,2656,240126
FG,06-Mar-05,3,USA,,C,CLM,4U,,N,600,F,D,D,26000,86621,127,FT,L,TB,50000,50000,6,Jan-60,T,FAIR GROUNDS,LA,Y,220820,7,2656,240126
FG,06-Mar-05,4,USA,NW1       X,C,AOC,3,F,N,800,F,T,T,30000,136138,156,FM,L,TB,50000,50000,8,Jan-60,T,FAIR GROUNDS,LA,Y,384323,8,2656,240126
FG,06-Mar-05,5,USA,NW2     L,C,CLM,3U,B,N,600,F,D,D,12500,84797,225,FT,L,TB,9000,10000,8,Jan-60,T,FAIR GROUNDS,LA,Y,281219,8,2656,240126
FG,06-Mar-05,6,USA,,C,MSW,3,F,N,550,F,T,T,28000,155607,255,FM,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,490382,12,2656,240126
FG,06-Mar-05,7,USA,,C,MCL,3,,N,550,F,D,D,14000,153792,328,FT,L,TB,20000,25000,7,Jan-60,T,FAIR GROUNDS,LA,Y,423692,8,2656,240126
FG,06-Mar-05,8,USA,NW2     9MX,C,AOC,4U,,N,750,F,T,T,38000,199512,403,FM,L,TB,80000,80000,7,Jan-60,T,FAIR GROUNDS,LA,Y,531447,8,2656,240126
FG,06-Mar-05,9,USA,NW2     3MX,C,ALW,4U,,N,550,F,D,D,38500,144874,431,FT,L,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,379550,7,2656,240126
FG,06-Mar-05,10,USA,,C,MSW,3,F,N,550,F,T,T,28000,187854,503,FM,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,651036,11,2656,240126
FG,07-Mar-05,1,USA,NW2     Y+,C,CLM,4U,,N,800,F,D,D,8000,93068,1236,FT,L,TB,5000,5000,7,Jan-60,T,FAIR GROUNDS,LA,Y,308326,7,1231,111291
FG,07-Mar-05,2,USA,NW3     L,C,CLM,4U,,N,600,F,D,D,12000,98672,103,FT,L,TB,6500,7500,7,Jan-60,T,FAIR GROUNDS,LA,Y,349873,7,1231,111291
FG,07-Mar-05,3,USA,,C,MCL,35,,N,600,F,D,D,11500,118087,130,FT,L,TB,20000,25000,7,Jan-60,T,FAIR GROUNDS,LA,Y,399651,7,1231,111291
FG,07-Mar-05,4,USA,,C,CLM,4U,B,N,600,F,D,D,15500,101961,158,FT,L,TB,12500,12500,6,Jan-60,T,FAIR GROUNDS,LA,Y,281636,7,1231,111291
FG,07-Mar-05,5,USA,NW3     L,C,CLM,3U,B,N,600,F,D,D,13000,82553,226,WF,O,TB,9000,10000,6,Jan-60,T,FAIR GROUNDS,LA,Y,280114,7,1231,111291
FG,07-Mar-05,6,USA,,C,MCL,35,,N,850,F,D,D,10000,64769,256,SY,O,TB,10000,15000,10,Jan-60,T,FAIR GROUNDS,LA,Y,235167,10,1231,111291
FG,07-Mar-05,7,USA,,C,ALW,4U,B,N,800,F,D,D,38500,54750,324,SY,O,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,198849,8,1231,111291
FG,07-Mar-05,8,USA,,C,MCL,35,,N,818,F,D,D,14000,93364,351,SY,O,TB,20000,25000,7,Jan-60,T,FAIR GROUNDS,LA,Y,274527,8,1231,111291
FG,07-Mar-05,9,USA,NW1       X,C,ALW,4U,B,N,550,F,D,D,30000,110015,420,SY,O,TB,0,0,8,Jan-60,T,FAIR GROUNDS,LA,Y,324971,9,1231,111291
FG,07-Mar-05,10,USA,,C,CLM,4U,,N,550,F,D,D,14000,93903,447,SY,O,TB,11500,13500,6,Jan-60,T,FAIR GROUNDS,LA,Y,328268,8,1231,111291
FG,10-Mar-05,1,USA,,C,CLM,4U,,N,600,F,D,D,15500,51979,1230,FT,C,TB,12500,12500,7,Jan-60,T,FAIR GROUNDS,LA,Y,132004,7,1278,138371
FG,10-Mar-05,2,USA,,C,CLM,4U,,N,850,F,D,D,8500,63422,1259,FT,C,TB,5000,5000,7,Jan-60,T,FAIR GROUNDS,LA,Y,206160,9,1278,138371
FG,10-Mar-05,3,USA,NW1       X,C,ALW,4U,,N,800,F,T,T,32500,81273,127,FM,C,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,206819,7,1278,138371
FG,10-Mar-05,4,USA,,C,CLM,4U,,N,600,F,D,D,16000,89858,156,FT,C,TB,15000,17500,8,Jan-60,T,FAIR GROUNDS,LA,Y,232047,9,1278,138371
FG,10-Mar-05,5,USA,NW3     L,C,CLM,3U,,N,600,F,D,D,12500,138608,228,FT,C,TB,10000,15000,9,Jan-60,T,FAIR GROUNDS,LA,Y,408047,9,1278,138371
FG,10-Mar-05,6,USA,,C,MCL,35,B,N,550,F,D,D,11500,123445,257,FT,C,TB,10000,12500,9,Jan-60,T,FAIR GROUNDS,LA,Y,395186,10,1278,138371
FG,10-Mar-05,7,USA,NW2       X,C,AOC,4U,,N,600,F,D,D,32000,116280,326,FT,C,TB,40000,40000,7,Jan-60,T,FAIR GROUNDS,LA,Y,295498,7,1278,138371
FG,10-Mar-05,8,USA,,C,MSW,45,,N,850,F,T,T,28000,146324,354,FM,C,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,386336,9,1278,138371
FG,10-Mar-05,9,USA,NW3       X,C,AOC,4U,,N,800,F,D,D,34000,106623,423,FT,C,TB,62500,62500,6,Jan-60,T,FAIR GROUNDS,LA,Y,286688,6,1278,138371
FG,10-Mar-05,10,USA,,C,MCL,35,B,N,550,F,D,D,11500,86828,452,FT,C,TB,10000,12500,8,Jan-60,T,FAIR GROUNDS,LA,Y,374636,9,1278,138371
FG,11-Mar-05,1,USA,NW2     L,C,CLM,3U,B,N,850,F,T,T,16000,91929,1230,FM,C,TB,25000,30000,9,Jan-60,T,FAIR GROUNDS,LA,Y,241960,9,1541,222545
FG,11-Mar-05,2,USA,,C,MCL,35,B,N,600,F,D,D,16000,110811,1259,FT,C,TB,20000,25000,8,Jan-60,T,FAIR GROUNDS,LA,Y,391081,9,1541,222545
FG,11-Mar-05,3,USA,NW3     L,C,CLM,3U,B,N,600,F,D,D,11500,67345,127,FT,C,TB,6500,7500,8,Jan-60,T,FAIR GROUNDS,LA,Y,230621,8,1541,222545
FG,11-Mar-05,4,USA,NW3       X,C,AOC,4U,B,N,800,F,T,T,37000,146105,156,FM,C,TB,62500,62500,7,Jan-60,T,FAIR GROUNDS,LA,Y,393560,7,1541,222545
FG,11-Mar-05,5,USA,,C,MCL,35,B,N,600,F,D,D,12000,185956,240,FT,C,TB,10000,15000,11,Jan-60,T,FAIR GROUNDS,LA,Y,571979,11,1541,222545
FG,11-Mar-05,6,USA,,C,MSW,45,B,N,850,F,T,T,31000,203494,309,FM,C,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,593181,12,1541,222545
FG,11-Mar-05,7,USA,NW1       X,C,ALW,3,,N,600,F,D,D,35500,117568,339,FT,C,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,305575,7,1541,222545
FG,11-Mar-05,8,USA,,C,CLM,4U,,N,800,F,D,D,15000,127548,407,FT,C,TB,10000,12500,9,Jan-60,T,FAIR GROUNDS,LA,Y,355168,9,1541,222545
FG,11-Mar-05,9,USA,NW1       X,C,ALW,4U,,N,800,F,T,T,33000,170389,435,FM,C,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,483621,13,1541,222545
FG,11-Mar-05,10,USA,,C,MCL,35,,N,800,F,D,D,14500,112372,504,FT,C,TB,10000,15000,9,Jan-60,T,FAIR GROUNDS,LA,Y,515123,9,1541,222545
FG,12-Mar-05,1,USA,,C,CLM,4U,,N,818,F,D,D,26500,124714,1230,FT,C,TB,25000,30000,7,Jan-60,T,FAIR GROUNDS,LA,Y,354302,8,6672,866466
FG,12-Mar-05,2,USA,,C,MSW,3,,N,850,F,D,D,31000,262341,101,FT,C,TB,0,0,11,Jan-60,T,FAIR GROUNDS,LA,Y,836320,11,6672,866466
FG,12-Mar-05,3,USA,NW2     L,C,ALW,4U,B,N,600,F,D,D,35500,186525,133,FT,C,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,565365,8,6672,866466
FG,12-Mar-05,4,USA,,C,MSW,3,F,N,600,F,D,D,31000,330075,205,FT,C,TB,0,0,11,Jan-60,T,FAIR GROUNDS,LA,Y,988418,11,6672,866466
FG,12-Mar-05,5,USA,NW3       X,C,AOC,4U,,N,800,F,T,T,37000,313690,235,FM,C,TB,62500,62500,11,Jan-60,T,FAIR GROUNDS,LA,Y,860567,12,6672,866466
FG,12-Mar-05,6,USA,,C,STK,3,,Y,850,F,D,D,600000,1014191,322,FT,C,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,2527167,9,6672,866466
FG,12-Mar-05,7,USA,,C,STK,4U,B,Y,750,F,T,T,100000,384458,352,FM,C,TB,0,0,12,Jan-60,T,FAIR GROUNDS,LA,Y,1007896,14,6672,866466
FG,12-Mar-05,8,USA,,C,STK,3,F,Y,850,F,D,D,300000,476698,427,FT,C,TB,0,0,6,Jan-60,T,FAIR GROUNDS,LA,Y,1107405,6,6672,866466
FG,12-Mar-05,9,USA,,C,STK,4U,,Y,900,F,D,D,500000,534456,502,FT,C,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,1801813,9,6672,866466
FG,12-Mar-05,10,USA,,C,MSW,35,,N,600,F,D,D,31000,206127,533,FT,C,TB,0,0,12,Jan-60,T,FAIR GROUNDS,LA,Y,600470,12,6672,866466
FG,12-Mar-05,11,USA,NW2     L,C,CLM,3U,,N,800,F,D,D,14000,189476,601,FT,C,TB,10000,15000,11,Jan-60,T,FAIR GROUNDS,LA,Y,662276,12,6672,866466
FG,13-Mar-05,1,USA,,C,MCL,35,B,N,600,F,D,D,13500,83303,1230,FT,C,TB,20000,25000,7,Jan-60,T,FAIR GROUNDS,LA,Y,205153,7,2645,232373
FG,13-Mar-05,2,USA,NW3     L,C,CLM,3U,,N,600,F,D,D,12500,108689,1259,FT,C,TB,9000,10000,7,Jan-60,T,FAIR GROUNDS,LA,Y,343103,8,2645,232373
FG,13-Mar-05,3,USA,,C,MCL,35,,N,600,F,D,D,16000,105143,128,FT,C,TB,20000,25000,11,Jan-60,T,FAIR GROUNDS,LA,Y,343341,11,2645,232373
FG,13-Mar-05,4,USA,NW3     L,C,ALW,4U,,N,600,F,D,D,37500,154103,156,FT,L,TB,0,0,5,Jan-60,T,FAIR GROUNDS,LA,Y,310379,6,2645,232373
FG,13-Mar-05,5,USA,,C,MCL,3,,N,600,F,D,D,15000,122005,226,FT,L,TB,30000,40000,6,Jan-60,T,FAIR GROUNDS,LA,Y,319844,7,2645,232373
FG,13-Mar-05,6,USA,NW2     L,C,CLM,3U,,N,850,F,T,T,16000,198389,257,FM,L,TB,25000,30000,12,Jan-60,T,FAIR GROUNDS,LA,Y,592111,12,2645,232373
FG,13-Mar-05,7,USA,,C,MSW,3,F,N,850,F,D,D,31000,116576,325,FT,L,TB,0,0,5,Jan-60,T,FAIR GROUNDS,LA,Y,263943,7,2645,232373
FG,13-Mar-05,8,USA,NW1       X,C,ALW,4U,B,N,850,F,T,T,33000,126419,353,FM,L,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,323036,8,2645,232373
FG,13-Mar-05,9,USA,NW1       X,C,ALW,4U,B,N,800,F,D,D,33000,126718,422,FT,L,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,368658,9,2645,232373
FG,13-Mar-05,10,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,16500,122329,450,FT,L,TB,10000,15000,10,Jan-60,T,FAIR GROUNDS,LA,Y,436159,11,2645,232373
FG,14-Mar-05,1,USA,,C,MCL,3,F,N,600,F,D,D,15000,107521,1230,FT,L,TB,30000,40000,7,Jan-60,T,FAIR GROUNDS,LA,Y,298955,7,1166,137761
FG,14-Mar-05,2,USA,NW1       X,C,ALW,4U,,N,550,F,T,T,35500,109516,100,FM,L,TB,0,0,8,Jan-60,T,FAIR GROUNDS,LA,Y,418024,8,1166,137761
FG,14-Mar-05,3,USA,,C,MCL,35,,N,600,F,D,D,12000,109713,128,FT,L,TB,10000,15000,9,Jan-60,T,FAIR GROUNDS,LA,Y,375794,10,1166,137761
FG,14-Mar-05,4,USA,,C,CLM,4U,B,N,800,F,T,T,23000,116379,155,FM,L,TB,20000,25000,8,Jan-60,T,FAIR GROUNDS,LA,Y,332574,8,1166,137761
FG,14-Mar-05,5,USA,NW2     L,C,CLM,3U,B,N,600,F,D,D,16500,82643,224,FT,L,TB,10000,15000,6,Jan-60,T,FAIR GROUNDS,LA,Y,278031,8,1166,137761
FG,14-Mar-05,6,USA,NW1     3M,C,CLM,4U,,N,600,F,D,D,10000,127964,255,FT,L,TB,5000,5000,12,Jan-60,T,FAIR GROUNDS,LA,Y,408168,12,1166,137761
FG,14-Mar-05,7,USA,NW3     L,C,CLM,3U,B,N,600,F,D,D,16500,120477,324,FT,L,TB,25000,30000,7,Jan-60,T,FAIR GROUNDS,LA,Y,332700,8,1166,137761
FG,14-Mar-05,8,USA,,C,CLM,4U,,N,850,F,T,T,23000,134809,353,FM,L,TB,20000,25000,12,Jan-60,T,FAIR GROUNDS,LA,Y,376905,14,1166,137761
FG,14-Mar-05,9,USA,NW1       X,C,AOC,3,,N,850,F,D,D,33000,105663,422,FT,L,TB,50000,50000,7,Jan-60,T,FAIR GROUNDS,LA,Y,308355,7,1166,137761
FG,14-Mar-05,10,USA,,C,STR,4U,,N,850,F,T,T,14000,131554,451,FM,L,TB,0,5000,11,Jan-60,T,FAIR GROUNDS,LA,Y,510257,14,1166,137761
FG,17-Mar-05,1,USA,NW2     L,C,CLM,3U,,N,818,F,D,D,16500,50884,1230,FT,L,TB,9000,10000,6,Jan-60,T,FAIR GROUNDS,LA,Y,141036,6,1333,134723
FG,17-Mar-05,2,USA,NW2     L,C,CLM,3U,B,N,550,F,D,D,12000,58217,1259,FT,L,TB,9000,10000,7,Jan-60,T,FAIR GROUNDS,LA,Y,196230,8,1333,134723
FG,17-Mar-05,3,USA,,C,CLM,4U,,N,818,F,D,D,14000,88142,128,FT,L,TB,6500,7500,8,Jan-60,T,FAIR GROUNDS,LA,Y,227871,8,1333,134723
FG,17-Mar-05,4,USA,,C,CLM,4U,B,N,600,F,D,D,15000,84172,156,FT,L,TB,10000,12500,7,Jan-60,T,FAIR GROUNDS,LA,Y,216602,7,1333,134723
FG,17-Mar-05,5,USA,,C,CLM,4U,,N,550,F,T,T,23000,83615,225,FM,L,TB,20000,25000,6,Jan-60,T,FAIR GROUNDS,LA,Y,249176,9,1333,134723
FG,17-Mar-05,6,USA,NW3     L,C,CLM,3U,,N,800,F,D,D,17000,139339,255,FT,L,TB,10000,15000,10,Jan-60,T,FAIR GROUNDS,LA,Y,427916,10,1333,134723
FG,17-Mar-05,7,USA,,C,STR,4U,,N,750,F,T,T,17000,112366,325,FM,L,TB,0,10000,6,Jan-60,T,FAIR GROUNDS,LA,Y,279655,9,1333,134723
FG,17-Mar-05,8,USA,NW2     L,C,ALW,3,F,N,600,F,D,D,35500,81700,354,FT,L,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,269223,9,1333,134723
FG,17-Mar-05,9,USA,NW1       X,C,ALW,4U,,N,550,F,T,T,33000,161926,422,FM,L,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,465604,8,1333,134723
FG,17-Mar-05,10,USA,,C,MCL,35,B,N,850,F,D,D,13500,141098,451,FT,L,TB,10000,12500,9,Jan-60,T,FAIR GROUNDS,LA,Y,563797,9,1333,134723
FG,18-Mar-05,1,USA,,C,CLM,4U,,N,600,F,D,D,13000,53088,1230,FT,C,TB,5000,5000,7,Jan-60,T,FAIR GROUNDS,LA,Y,172286,7,1934,182510
FG,18-Mar-05,2,USA,,C,MCL,35,B,N,850,F,D,D,12000,90317,1259,FT,C,TB,10000,15000,8,Jan-60,T,FAIR GROUNDS,LA,Y,257535,8,1934,182510
FG,18-Mar-05,3,USA,,C,MCL,35,,N,818,F,D,D,13500,54008,127,FT,C,TB,10000,12500,7,Jan-60,T,FAIR GROUNDS,LA,Y,157261,8,1934,182510
FG,18-Mar-05,4,USA,NW3     L,C,CLM,3U,,N,800,F,D,D,14500,111229,156,FT,C,TB,10000,15000,7,Jan-60,T,FAIR GROUNDS,LA,Y,298167,7,1934,182510
FG,18-Mar-05,5,USA,NW3     L,C,CLM,3U,B,N,800,F,D,D,17000,84737,223,FT,C,TB,10000,15000,8,Jan-60,T,FAIR GROUNDS,LA,Y,272245,8,1934,182510
FG,18-Mar-05,6,USA,NW3     L,C,CLM,3U,,N,800,F,D,D,16500,167780,254,FT,C,TB,25000,30000,10,Jan-60,T,FAIR GROUNDS,LA,Y,509401,11,1934,182510
FG,18-Mar-05,7,USA,,C,CLM,4U,,N,750,F,T,T,18000,185927,325,FM,C,TB,15000,17500,10,Jan-60,T,FAIR GROUNDS,LA,Y,502797,10,1934,182510
FG,18-Mar-05,8,USA,NW1       X,C,AOC,3,F,N,600,F,D,D,33000,109783,355,FT,C,TB,50000,50000,8,Jan-60,T,FAIR GROUNDS,LA,Y,322863,9,1934,182510
FG,18-Mar-05,9,USA,NW2       X,C,AOC,4U,B,N,850,F,T,T,35000,177536,424,FM,C,TB,40000,40000,9,Jan-60,T,FAIR GROUNDS,LA,Y,511775,9,1934,182510
FG,18-Mar-05,10,USA,,C,CLM,4U,,N,600,F,D,D,12000,164405,451,FT,C,TB,6500,7500,8,Jan-60,T,FAIR GROUNDS,LA,Y,594330,8,1934,182510
FG,19-Mar-05,1,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,16000,93557,1231,FT,L,TB,25000,30000,6,Jan-60,T,FAIR GROUNDS,LA,Y,271340,6,3251,349018
FG,19-Mar-05,2,USA,,C,MCL,35,,N,600,F,D,D,14500,145018,1259,FT,L,TB,10000,15000,11,Jan-60,T,FAIR GROUNDS,LA,Y,488299,11,3251,349018
FG,19-Mar-05,3,USA,,C,CLM,4U,,N,600,F,D,D,14000,142890,127,FT,L,TB,9000,10000,8,Jan-60,T,FAIR GROUNDS,LA,Y,430667,8,3251,349018
FG,19-Mar-05,4,USA,NW3       X,C,AOC,4U,,N,600,F,D,D,37000,143109,156,FT,L,TB,62500,62500,6,Jan-60,T,FAIR GROUNDS,LA,Y,393995,6,3251,349018
FG,19-Mar-05,5,USA,NW2       X,C,ALW,4U,B,N,600,F,D,D,37500,108113,223,FT,L,TB,0,0,9,Jan-60,T,FAIR GROUNDS,LA,Y,362700,9,3251,349018
FG,19-Mar-05,6,USA,,C,MCL,35,,N,600,F,D,D,14500,209488,305,FT,L,TB,10000,15000,12,Jan-60,T,FAIR GROUNDS,LA,Y,635687,12,3251,349018
FG,19-Mar-05,7,USA,,C,STK,3,,Y,800,F,T,T,100000,268978,333,FM,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,679272,10,3251,349018
FG,19-Mar-05,8,USA,,C,STK,4U,,Y,600,F,D,D,125000,146357,402,FT,L,TB,0,0,5,Jan-60,T,FAIR GROUNDS,LA,Y,351936,6,3251,349018
FG,19-Mar-05,9,USA,,C,STK,4U,,Y,900,F,T,T,500000,361542,430,FM,L,TB,0,0,11,Jan-60,T,FAIR GROUNDS,LA,Y,880139,11,3251,349018
FG,19-Mar-05,10,USA,,C,MSW,3,,N,550,F,T,T,31000,294732,500,FM,L,TB,0,0,12,Jan-60,T,FAIR GROUNDS,LA,Y,914892,14,3251,349018
FG,20-Mar-05,1,USA,,C,CLM,4U,B,N,800,F,D,D,14500,83739,1230,FT,L,TB,6500,7500,6,Jan-60,T,FAIR GROUNDS,LA,Y,208382,6,2949,244141
FG,20-Mar-05,2,USA,NW1     3M,C,CLM,4U,B,N,818,F,D,D,10000,68761,105,FT,L,TB,5000,5000,6,Jan-60,T,FAIR GROUNDS,LA,Y,223282,7,2949,244141
FG,20-Mar-05,3,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,13500,68285,132,FT,L,TB,6500,7500,7,Jan-60,T,FAIR GROUNDS,LA,Y,203661,7,2949,244141
FG,20-Mar-05,4,USA,NW2     L,C,CLM,3U,,N,550,F,D,D,14000,139717,158,FT,L,TB,10000,15000,8,Jan-60,T,FAIR GROUNDS,LA,Y,422973,8,2949,244141
FG,20-Mar-05,5,USA,,C,MSW,3,F,N,850,F,T,T,31000,201954,228,FM,L,TB,0,0,12,Jan-60,T,FAIR GROUNDS,LA,Y,571217,14,2949,244141
FG,20-Mar-05,6,USA,,C,MCL,35,,N,600,F,D,D,13500,216319,258,FT,L,TB,20000,25000,11,Jan-60,T,FAIR GROUNDS,LA,Y,692909,11,2949,244141
FG,20-Mar-05,7,USA,NW2       X,C,AOC,4U,,N,750,F,T,T,37500,143305,335,FM,L,TB,40000,40000,8,Jan-60,T,FAIR GROUNDS,LA,Y,397966,8,2949,244141
FG,20-Mar-05,8,USA,,C,STK,3,,Y,800,F,D,D,75000,176306,402,FT,L,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,491392,10,2949,244141
FG,20-Mar-05,9,USA,NW2       X,C,AOC,4U,,N,550,F,T,T,35000,196594,431,FM,L,TB,40000,40000,11,Jan-60,T,FAIR GROUNDS,LA,Y,536671,13,2949,244141
FG,20-Mar-05,10,USA,,C,MCL,35,B,N,818,F,D,D,15500,102643,500,FT,L,TB,17500,20000,7,Jan-60,T,FAIR GROUNDS,LA,Y,421526,9,2949,244141
FG,24-Mar-05,1,USA,NW3     L,C,CLM,3U,B,N,850,F,T,T,16500,75012,1230,FM,C,TB,25000,30000,8,Jan-60,T,FAIR GROUNDS,LA,Y,195752,9,1588,174046
FG,24-Mar-05,2,USA,,C,MCL,35,,N,850,F,D,D,12000,122510,100,FT,C,TB,10000,15000,12,Jan-60,T,FAIR GROUNDS,LA,Y,344392,12,1588,174046
FG,24-Mar-05,3,USA,,C,MSW,45,B,N,800,F,T,T,31000,105756,131,FM,C,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,311025,8,1588,174046
FG,24-Mar-05,4,USA,NW3     L,C,CLM,3U,,N,800,F,D,D,12500,94884,200,FT,C,TB,9000,10000,6,Jan-60,T,FAIR GROUNDS,LA,Y,277034,6,1588,174046
FG,24-Mar-05,5,USA,,C,MCL,45,,N,850,F,T,T,17000,179292,229,FM,C,TB,40000,50000,11,Jan-60,T,FAIR GROUNDS,LA,Y,527354,11,1588,174046
FG,24-Mar-05,6,USA,NW2     L,C,CLM,3U,B,N,600,F,D,D,13500,154432,303,FT,C,TB,6500,7500,12,Jan-60,T,FAIR GROUNDS,LA,Y,473709,12,1588,174046
FG,24-Mar-05,7,USA,,C,MSW,35,B,N,600,F,D,D,31000,147099,331,FT,C,TB,0,0,11,Jan-60,T,FAIR GROUNDS,LA,Y,443065,12,1588,174046
FG,24-Mar-05,8,USA,NW1       X,C,ALW,4U,B,N,550,F,T,T,33000,147608,400,FM,C,TB,0,0,7,Jan-60,T,FAIR GROUNDS,LA,Y,384006,8,1588,174046
FG,24-Mar-05,9,USA,NW3       X,C,AOC,4U,B,N,800,F,D,D,37000,130509,427,FT,C,TB,62500,62500,5,Jan-60,T,FAIR GROUNDS,LA,Y,308115,6,1588,174046
FG,24-Mar-05,10,USA,,C,CLM,4U,,N,550,F,T,T,18000,141508,456,FM,C,TB,15000,17500,9,Jan-60,T,FAIR GROUNDS,LA,Y,520072,10,1588,174046
FG,25-Mar-05,1,USA,,C,STK,3,,Y,600,F,D,D,50000,79731,1232,FT,C,TB,0,0,8,Jan-60,T,FAIR GROUNDS,LA,Y,219112,8,1895,230278
FG,25-Mar-05,2,USA,NW2     L,C,CLM,3U,,N,550,F,D,D,15500,111933,1259,FT,C,TB,12500,12500,7,Jan-60,T,FAIR GROUNDS,LA,Y,351774,8,1895,230278
FG,25-Mar-05,3,USA,NW2     L,C,CLM,3U,,N,800,F,D,D,11000,123757,135,FT,C,TB,6500,7500,6,Jan-60,T,FAIR GROUNDS,LA,Y,347600,8,1895,230278
FG,25-Mar-05,4,USA,NW1     3M,C,CLM,4U,,N,850,F,D,D,10000,90399,203,FT,C,TB,5000,5000,7,Jan-60,T,FAIR GROUNDS,LA,Y,306505,8,1895,230278
FG,25-Mar-05,5,USA,,C,MCL,35,B,N,600,F,D,D,13500,189605,231,FT,C,TB,20000,25000,11,Jan-60,T,FAIR GROUNDS,LA,Y,565696,12,1895,230278
FG,25-Mar-05,6,USA,NW1       X,C,ALW,4U,B,N,800,F,T,T,34500,178643,300,FM,C,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,590999,10,1895,230278
FG,25-Mar-05,7,USA,NW2     L,C,CLM,3,F,N,550,F,D,D,15000,145429,330,FT,C,TB,20000,20000,8,Jan-60,T,FAIR GROUNDS,LA,Y,431888,8,1895,230278
FG,25-Mar-05,8,USA,NW1       X,C,AOC,3,F,N,800,F,T,T,33000,105059,356,FM,C,TB,50000,50000,7,Jan-60,T,FAIR GROUNDS,LA,Y,308672,7,1895,230278
FG,25-Mar-05,9,USA,,C,MSW,35,,N,850,F,D,D,31000,186184,426,FT,C,TB,0,0,11,Jan-60,T,FAIR GROUNDS,LA,Y,516217,12,1895,230278
FG,25-Mar-05,10,USA,NW2       X,C,AOC,4U,B,N,550,F,T,T,35000,228172,453,FM,C,TB,40000,40000,12,Jan-60,T,FAIR GROUNDS,LA,Y,658863,14,1895,230278
FG,25-Mar-05,11,USA,,C,MSW,35,,N,550,F,D,D,31000,164500,523,FT,C,TB,0,0,10,Jan-60,T,FAIR GROUNDS,LA,Y,668337,10,1895,230278
FG,26-Mar-05,1,USA,NW3     L,C,CLM,3U,B,N,818,F,D,D,14000,105988,1230,FT,F,TB,6500,7500,8,Jan-60,T,FAIR GROUNDS,LA,Y,312589,8,2186,273407
FG,26-Mar-05,2,USA,,C,CLM,4U,,N,600,F,D,D,26500,116605,1259,FT,F,TB,25000,30000,6,Jan-60,T,FAIR GROUNDS,LA,Y,334541,6,2186,273407
