"track_id","race_date","race_number","country","conditions_of_race","status","race_type","age_restriction","sex_restriction","stakes_indicator","distance_id","distance_unit","surface","course_type","purse_usa","wps_pool","post_time","track_condition","weather","breed_type","minimum_claim_price","maximum_claim_price","number_of_runners","track_type","state","active_indicator","handle","num_start","race_time"
"CD","29-Apr-07",1,"USA",,"C","MCL","3U",,"N",600,"F","D","D",19000,139235,1247,"FT","C","TB",25000,30000,10,"T","KY","Y",337602,11,"12:47"
"CRC","29-Apr-07",1,"USA","NW2     L","C","CLM","3U",,"N",600,"F","D","D",14000,48695,1251,"FT","C","TB",16000,16000,6,"T","FL","Y",145324,6,"12:51"
"CD","29-Apr-07",2,"USA",,"C","CLM",3,"F","N",800,"F","D","D",31000,140651,115,"FT","C","TB",50000,50000,6,"T","KY","Y",395162,6,"13:15"
"CRC","29-Apr-07",2,"USA","NW2     L","C","ALW",3,"F","N",850,"F","T","T",26000,79580,117,"FM","C","TB",0,0,8,"T","FL","Y",248120,8,"13:17"
"CD","29-Apr-07",3,"USA",,"C","CLM",3,"F","N",700,"F","D","D",18000,178476,143,"FT","C","TB",15000,15000,7,"T","KY","Y",523900,8,"13:43"
"CRC","29-Apr-07",3,"USA",,"C","CLM","3U",,"N",850,"F","D","D",8000,75211,145,"FT","C","TB",5000,5000,8,"T","FL","Y",219301,8,"13:45"
"CRC","29-Apr-07",4,"USA","NW2     L","C","CLM","3U","B","N",850,"F","T","T",18000,108422,212,"FM","C","TB",25000,25000,10,"T","FL","Y",280998,10,"14:12"
"CD","29-Apr-07",4,"USA",,"C","CLM","3U","B","N",800,"F","D","D",18000,203473,214,"FT","C","TB",10000,10000,9,"T","KY","Y",668315,9,"14:14"
"CRC","29-Apr-07",5,"USA",,"C","MSW",3,"F","N",600,"F","D","D",26000,141284,243,"FT","C","TB",0,0,10,"T","FL","Y",435443,11,"14:43"
"CD","29-Apr-07",5,"USA",,"C","MCL","3U",,"N",600,"F","D","D",19000,310242,245,"FT","C","TB",25000,30000,11,"T","KY","Y",880233,12,"14:45"
"CRC","29-Apr-07",6,"USA","NW2       X","C","AOC","3U","B","N",800,"F","T","T",28000,136536,308,"FM","C","TB",25000,25000,10,"T","FL","Y",400398,14,"15:08"
"CD","29-Apr-07",6,"USA","C","C","AOC","3U",,"N",900,"F","T","T",58500,223117,314,"FM","C","TB",100000,100000,5,"T","KY","Y",579446,8,"15:14"
"CRC","29-Apr-07",7,"USA",,"C","MSW",3,"F","N",600,"F","D","D",26000,134991,334,"FT","C","TB",0,0,12,"T","FL","Y",384647,12,"15:34"
"CD","29-Apr-07",7,"USA","NW3     L","C","CLM","3U",,"N",800,"F","D","D",18000,300230,346,"FT","C","TB",10000,15000,10,"T","KY","Y",871134,11,"15:46"
"CRC","29-Apr-07",8,"USA","NW2     L","C","CLM","3U","B","N",700,"F","D","D",18000,76610,407,"FT","C","TB",25000,25000,6,"T","FL","Y",221600,7,"16:07"
"CD","29-Apr-07",8,"USA",,"C","MSW","3U","B","N",600,"F","D","D",48000,365225,417,"FT","C","TB",0,0,12,"T","KY","Y",1037554,15,"16:17"
"CRC","29-Apr-07",9,"USA","NW1       X","C","AOC","3U","B","N",550,"F","D","D",26000,64525,437,"FT","C","TB",16000,16000,8,"T","FL","Y",225005,8,"16:37"
"CD","29-Apr-07",9,"USA","NW2       X","C","ALW","3U",,"N",600,"F","D","D",52500,331528,446,"FT","C","TB",0,0,11,"T","KY","Y",928379,11,"16:46"
"CRC","29-Apr-07",10,"USA",,"C","STK",3,,"Y",600,"F","D","D",50000,47829,502,"FT","C","TB",0,0,4,"T","FL","Y",99454,7,"17:02"
"CD","29-Apr-07",10,"USA","NW2     L","C","CLM","3U",,"N",650,"F","D","D",23000,293279,517,"FT","C","TB",25000,30000,11,"T","KY","Y",1117776,11,"17:17"
"CRC","29-Apr-07",11,"USA",,"C","MCL",3,,"N",832,"F","D","D",16000,75401,528,"FT","C","TB",25000,25000,8,"T","FL","Y",264935,8,"17:28"
"CD","1-May-07",1,"USA",,"C","MCL",2,,"N",450,"F","D","D",19000,62241,1246,"FT","C","TB",25000,30000,5,"T","KY","Y",140926,7,"12:46"
"CD","1-May-07",2,"USA",,"C","CLM",3,,"N",700,"F","D","D",18000,113355,115,"FT","C","TB",15000,15000,9,"T","KY","Y",375894,9,"13:15"
"CD","1-May-07",3,"USA",,"C","CLM","3U","B","N",850,"F","D","D",23000,131181,144,"FT","C","TB",16000,16000,8,"T","KY","Y",395964,8,"13:44"
"CD","1-May-07",4,"USA",,"C","CLM","3U","B","N",600,"F","D","D",33000,174877,214,"FT","C","TB",32000,32000,6,"T","KY","Y",503126,6,"14:14"
"CD","1-May-07",5,"USA",,"C","CLM","3U",,"N",650,"F","D","D",15000,164661,244,"FT","C","TB",5000,5000,7,"T","KY","Y",481698,9,"14:44"
"CD","1-May-07",6,"USA","NW3     L","C","CLM","3U","B","N",800,"F","D","D",18000,206599,314,"FT","C","TB",10000,15000,9,"T","KY","Y",634555,9,"15:14"
"CD","1-May-07",7,"USA",,"C","MCL","3U","B","N",800,"F","D","D",24000,229367,346,"FT","C","TB",45000,50000,8,"T","KY","Y",674004,10,"15:46"
"CD","1-May-07",8,"USA",,"C","STR","3U",,"N",700,"F","D","D",17000,188114,415,"FT","C","TB",0,5000,7,"T","KY","Y",599371,11,"16:15"
"CD","1-May-07",9,"USA","NW2       X","C","ALW","3U","B","N",600,"F","D","D",52500,200995,446,"FT","C","TB",0,0,5,"T","KY","Y",504643,6,"16:46"
"CD","1-May-07",10,"USA",,"C","CLM","3U",,"N",650,"F","D","D",15000,203822,518,"FT","C","TB",5000,5000,8,"T","KY","Y",930407,9,"17:18"
"CD","2-May-07",1,"USA",,"C","MCL","3U","B","N",550,"F","D","D",22000,103591,1245,"FT","L","TB",35000,40000,5,"T","KY","Y",236065,6,"12:45"
"CD","2-May-07",2,"USA",,"C","CLM","3U",,"N",600,"F","D","D",17000,114979,114,"FT","L","TB",7500,7500,5,"T","KY","Y",305258,8,"13:14"
"CD","2-May-07",3,"USA",,"C","CLM","3U","B","N",800,"F","D","D",30000,195919,144,"FT","L","TB",25000,25000,8,"T","KY","Y",540383,8,"13:44"
"CD","2-May-07",4,"USA",,"C","MSW",2,,"N",450,"F","D","D",48000,291487,215,"FT","L","TB",0,0,8,"T","KY","Y",794638,8,"14:15"
"CD","2-May-07",5,"USA","NW2       X","C","AOC",3,,"N",600,"F","D","D",52500,220600,243,"FT","L","TB",80000,80000,6,"T","KY","Y",588652,7,"14:43"
"CD","2-May-07",6,"USA",,"C","CLM",3,,"N",600,"F","D","D",24000,230745,314,"FT","L","TB",30000,30000,7,"T","KY","Y",655900,9,"15:14"
"CD","2-May-07",7,"USA","NW2$  R Y+X","C","AOC","3U","B","N",800,"F","D","D",58500,253030,345,"FT","L","TB",100000,100000,6,"T","KY","Y",682348,7,"15:45"
"CD","2-May-07",8,"USA","NW1       X","C","ALW","3U",,"N",900,"F","T","T",50000,291684,416,"FM","L","TB",0,0,6,"T","KY","Y",707597,8,"16:16"
"CD","2-May-07",9,"USA","NW3       X","C","AOC","3U",,"N",600,"F","D","D",55000,304007,448,"FT","L","TB",80000,80000,9,"T","KY","Y",837498,10,"16:48"
"CD","2-May-07",10,"USA",,"C","MCL","3U",,"N",800,"F","D","D",24000,280088,517,"FT","L","TB",45000,50000,10,"T","KY","Y",1082493,13,"17:17"
"CD","3-May-07",1,"USA","NW3     L","C","CLM","3U",,"N",600,"F","D","D",24000,153108,1246,"SY","R","TB",25000,30000,6,"T","KY","Y",385348,7,"12:46"
"CD","3-May-07",2,"USA",,"C","MCL","3U",,"N",550,"F","D","D",14000,205286,115,"SY","R","TB",12500,15000,8,"T","KY","Y",617650,8,"13:15"
"CD","3-May-07",3,"USA",,"C","CLM",3,"F","N",600,"F","D","D",24000,264686,143,"SY","R","TB",30000,30000,7,"T","KY","Y",764623,7,"13:43"
"CD","3-May-07",4,"USA",,"C","CLM","3U",,"N",600,"F","D","D",18000,294015,213,"SY","R","TB",10000,10000,6,"T","KY","Y",858967,8,"14:13"
"CD","3-May-07",5,"USA",,"C","MSW",2,"F","N",450,"F","D","D",48000,379706,245,"SY","R","TB",0,0,9,"T","KY","Y",1078503,9,"14:45"
"CD","3-May-07",6,"USA",,"C","CLM","3U",,"N",850,"F","D","D",15000,396335,317,"SY","R","TB",5000,5000,11,"T","KY","Y",1202254,12,"15:17"
"CD","3-May-07",7,"USA","NW2       X","C","ALW","3U",,"N",800,"F","D","D",52500,415746,350,"SY","R","TB",0,0,7,"T","KY","Y",1107106,7,"15:50"
"CD","3-May-07",8,"USA",,"C","STK","3U","B","Y",500,"F","T","T",100000,440229,423,"YL","R","TB",0,0,8,"T","KY","Y",1209575,8,"16:23"
"CD","3-May-07",9,"USA",,"C","STK",2,,"Y",500,"F","D","D",150000,561572,459,"SY","R","TB",0,0,9,"T","KY","Y",1496139,9,"16:59"
"CD","3-May-07",10,"USA","NW1       X","C","ALW","3U","B","N",900,"F","D","D",50000,326275,532,"SY","R","TB",0,0,6,"T","KY","Y",1047338,14,"17:32"
"CD","4-May-07",1,"USA","NW3       X","C","AOC","3U",,"N",800,"F","D","D",55000,197195,1101,"SY","R","TB",80000,80000,7,"T","KY","Y",465195,8,"11:01"
"CD","4-May-07",2,"USA",,"C","MSW","3U","B","N",850,"F","D","D",48000,332656,1131,"SY","R","TB",0,0,11,"T","KY","Y",994771,11,"11:31"
"CD","4-May-07",3,"USA","NW1       X","C","ALW","3U",,"N",850,"F","D","D",50000,524731,1206,"SY","C","TB",0,0,11,"T","KY","Y",1468124,13,"12:06"
"CD","4-May-07",4,"USA",,"C","STK","3U",,"Y",850,"F","D","D",100000,739258,1244,"SY","R","TB",0,0,7,"T","KY","Y",1981439,8,"12:44"
"CD","4-May-07",5,"USA",,"C","STK",3,"F","Y",850,"F","T","T",150000,896051,127,"YL","R","TB",0,0,8,"T","KY","Y",2362678,9,"13:27"
"AP","4-May-07",1,"USA",,"C","MCL","3U",,"N",800,"F","D","E",10500,118093,302,"FT","H","TB",10000,10000,9,"T","IL","Y",298026,9,"15:02"
"CD","4-May-07",6,"USA","NW1       X","C","ALW",3,"F","N",600,"F","D","D",50000,1294868,212,"SY","R","TB",0,0,12,"T","KY","Y",3372403,16,"14:12"
"AP","4-May-07",2,"USA",,"C","CLM",3,,"N",600,"F","D","E",17000,139131,327,"FT","H","TB",15000,15000,8,"T","IL","Y",401038,9,"15:27"
"AP","4-May-07",3,"USA",,"C","MSW","3U","B","N",600,"F","D","E",28000,128508,353,"FT","H","TB",0,0,12,"T","IL","Y",315497,14,"15:53"
"CRC","4-May-07",1,"USA",,"C","CLM","3U","B","N",650,"F","D","D",8500,109614,256,"FT","C","TB",6250,6250,7,"T","FL","Y",327156,7,"14:56"
"CD","4-May-07",7,"USA",,"C","STK","3U",,"Y",500,"F","T","T",150000,1163089,304,"YL","L","TB",0,0,8,"T","KY","Y",2815923,12,"15:04"
"AP","4-May-07",4,"USA","NW3     L","C","CLM","3U","B","N",800,"F","D","E",11500,108740,418,"FT","H","TB",10000,10000,9,"T","IL","Y",282149,10,"16:18"
"CRC","4-May-07",2,"USA",,"C","MCL",3,,"N",900,"F","T","T",20000,186574,323,"GD","C","TB",40000,40000,10,"T","FL","Y",557115,13,"15:23"
"AP","4-May-07",5,"USA",,"C","STK",3,,"Y",600,"F","D","E",45000,144234,442,"FT","H","TB",0,0,7,"T","IL","Y",341790,7,"16:42"
"CRC","4-May-07",3,"USA","NW3     L","C","CLM","3U","B","N",550,"F","D","D",10000,81705,350,"FT","C","TB",10000,10000,7,"T","FL","Y",251179,7,"15:50"
"CD","4-May-07",8,"USA",,"C","STK","3U","B","Y",850,"F","D","D",300000,1464127,355,"SY","L","TB",0,0,6,"T","KY","Y",3329077,7,"15:55"
"AP","4-May-07",6,"USA",,"C","CLM","3U",,"N",600,"F","D","E",14500,195174,510,"FT","H","TB",9000,10000,7,"T","IL","Y",424874,9,"17:10"
"CRC","4-May-07",4,"USA","NW1       X","C","AOC","3U",,"N",500,"F","T","T",26000,112711,414,"GD","C","TB",16000,16000,10,"T","FL","Y",307699,14,"16:14"
"AP","4-May-07",7,"USA",,"C","CLM","3U",,"N",800,"F","D","E",19000,209078,541,"FT","H","TB",16000,18000,12,"T","IL","Y",512105,12,"17:41"
"CRC","4-May-07",5,"USA",,"C","MCL",35,,"N",700,"F","D","D",8000,117025,444,"FT","C","TB",12500,12500,10,"T","FL","Y",345418,13,"16:44"
"CD","4-May-07",9,"USA",,"C","STK",3,,"Y",850,"F","T","T",150000,1637020,448,"YL","L","TB",0,0,10,"T","KY","Y",3811403,11,"16:48"
"AP","4-May-07",8,"USA","NW1       X","C","ALW","3U","B","N",600,"F","D","E",30500,132954,608,"FT","H","TB",0,0,8,"T","IL","Y",306477,8,"18:08"
"CRC","4-May-07",6,"USA","C","C","CLM","3U","B","N",700,"F","D","D",20000,93579,509,"FT","C","TB",25000,25000,8,"T","FL","Y",256352,8,"17:09"
"CRC","4-May-07",7,"USA","NW3       X","C","AOC","3U",,"N",600,"F","D","D",30000,132413,536,"FT","C","TB",40000,40000,6,"T","FL","Y",333343,6,"17:36"
"AP","4-May-07",9,"USA","NW1       X","C","AOC",3,,"N",800,"F","T","T",30500,191688,639,"GD","H","TB",50000,50000,12,"T","IL","Y",461124,14,"18:39"
"CRC","4-May-07",8,"USA","NW2     L","C","CLM","3U","B","N",800,"F","D","D",14000,82061,601,"FT","C","TB",16000,16000,7,"T","FL","Y",238569,7,"18:01"
"AP","4-May-07",10,"USA","NW1       X","C","ALW","3U",,"N",600,"F","D","E",30500,178624,707,"FT","H","TB",0,0,12,"T","IL","Y",517141,14,"19:07"
"CRC","4-May-07",9,"USA","NW2     L","C","CLM","3U",,"N",550,"F","D","D",18000,98147,626,"FT","C","TB",25000,25000,7,"T","FL","Y",255674,7,"18:26"
"CD","4-May-07",11,"USA",,"C","MSW","3U",,"N",700,"F","D","D",48000,1002214,640,"MY","R","TB",0,0,10,"T","KY","Y",2857409,16,"18:40"
"CRC","4-May-07",10,"USA",,"C","MCL",3,"F","N",850,"F","D","D",8000,104598,651,"FT","C","TB",12500,12500,7,"T","FL","Y",338132,8,"18:51"
"CD","5-May-07",1,"USA","NW2       X","C","ALW","3U","B","N",800,"F","D","D",52500,594535,1101,"MY","L","TB",0,0,6,"T","KY","Y",1463547,6,"11:01"
"CD","5-May-07",2,"USA",,"C","MSW",2,,"N",500,"F","D","D",48000,680743,1131,"MY","L","TB",0,0,8,"T","KY","Y",2135099,9,"11:31"
"AP","5-May-07",1,"USA","NW2     L","C","CLM","3U",,"N",800,"F","D","E",10000,136813,100,"FT","C","TB",5000,5000,7,"T","IL","Y",363854,8,"13:00"
"CD","5-May-07",3,"USA",,"C","MSW","3U","B","N",700,"F","D","D",48000,1019552,1205,"MY","L","TB",0,0,9,"T","KY","Y",3033324,9,"12:05"
"CRC","5-May-07",1,"USA",,"C","MSW",2,,"N",200,"F","D","D",28000,99940,1226,"FT","C","TB",0,0,7,"T","FL","Y",293865,7,"12:26"
"AP","5-May-07",2,"USA","NW2     L","C","CLM","3U",,"N",600,"F","D","E",10000,187886,129,"FT","C","TB",5000,5000,9,"T","IL","Y",548380,10,"13:29"
"CD","5-May-07",4,"USA","NW1       X","C","ALW",3,,"N",600,"F","D","D",50000,1410959,1240,"MY","L","TB",0,0,12,"T","KY","Y",4364560,14,"12:40"
"CRC","5-May-07",2,"USA","NW2     L","C","CLM","3U",,"N",700,"F","D","D",9000,103876,1252,"FT","C","TB",10000,10000,7,"T","FL","Y",384610,8,"12:52"
"AP","5-May-07",3,"USA","NW3$      X","C","AOC","3U","B","N",600,"F","D","E",34500,148965,200,"FT","C","TB",62500,62500,7,"T","IL","Y",367389,7,"14:00"
"CRC","5-May-07",3,"USA",,"C","CLM","3U",,"N",832,"F","D","D",12500,80633,118,"FT","C","TB",12500,12500,6,"T","FL","Y",248113,7,"13:18"
"CD","5-May-07",5,"USA",,"C","STK","4U",,"Y",700,"F","D","D",250000,1672416,122,"GD","L","TB",0,0,6,"T","KY","Y",3970284,9,"13:22"
"AP","5-May-07",4,"USA","NW1       X","C","AOC",3,"F","N",800,"F","T","T",30500,204137,228,"GD","C","TB",50000,50000,6,"T","IL","Y",452180,8,"14:28"
"CRC","5-May-07",4,"USA",,"C","MSW",3,,"N",832,"F","D","D",26000,220676,144,"FT","C","TB",0,0,7,"T","FL","Y",631422,7,"13:44"
"AP","5-May-07",5,"USA",,"C","CLM","3U","B","N",600,"F","D","E",10500,139739,256,"FT","C","TB",5000,5000,8,"T","IL","Y",340680,9,"14:56"
"CD","5-May-07",6,"USA",,"C","STK","3U","B","Y",800,"F","T","T",150000,1745528,212,"YL","L","TB",0,0,5,"T","KY","Y",4052433,7,"14:12"
"CRC","5-May-07",5,"USA",,"C","STK",3,"F","Y",850,"F","T","T",75000,207029,213,"FM","C","TB",0,0,11,"T","FL","Y",645663,14,"14:13"
"AP","5-May-07",6,"USA",,"C","STK","3U",,"Y",850,"F","T","T",100000,222174,324,"GD","C","TB",0,0,6,"T","IL","Y",472045,6,"15:24"
"CRC","5-May-07",6,"USA",,"C","CLM","3U",,"N",700,"F","D","D",12500,159206,243,"FT","C","TB",12500,12500,8,"T","FL","Y",462392,8,"14:43"
"AP","5-May-07",7,"USA",,"C","CLM","3U",,"N",850,"F","T","T",23500,127462,352,"GD","C","TB",20000,25000,6,"T","IL","Y",266747,9,"15:52"
"CRC","5-May-07",7,"USA","NW1       X","C","AOC","3U","B","N",500,"F","T","T",26000,93453,313,"FM","C","TB",16000,16000,7,"T","FL","Y",250041,8,"15:13"
"AP","5-May-07",8,"USA","NW1       X","C","ALW","3U","B","N",800,"F","D","E",30500,218622,422,"FT","C","TB",0,0,11,"T","IL","Y",523769,11,"16:22"
"CRC","5-May-07",8,"USA","NW2       X","C","AOC","3U",,"N",650,"F","D","D",28000,180142,340,"FT","C","TB",25000,25000,8,"T","FL","Y",545278,8,"15:40"
"AP","5-May-07",9,"USA",,"C","STK","3U",,"Y",800,"F","D","E",45000,278744,449,"FT","C","TB",0,0,8,"T","IL","Y",633677,9,"16:49"
"CRC","5-May-07",9,"USA",,"C","MSW",35,,"N",750,"F","T","T",26000,226629,411,"FM","C","TB",0,0,11,"T","FL","Y",600234,14,"16:11"
"CRC","5-May-07",10,"USA",,"C","STK","3U",,"Y",1000,"F","D","D",50000,136606,439,"FT","C","TB",0,0,7,"T","FL","Y",392973,7,"16:39"
"AP","5-May-07",10,"USA",,"C","STR","3U",,"N",800,"F","T","T",18000,237943,540,"GD","C","TB",0,15000,9,"T","IL","Y",581668,9,"17:40"
"CRC","5-May-07",11,"USA",,"C","STK","3U",,"Y",850,"F","D","D",50000,160607,508,"FT","C","TB",0,0,9,"T","FL","Y",408935,9,"17:08"
"AP","5-May-07",11,"USA","NW1       X","C","ALW","3U",,"N",600,"F","D","E",30500,129649,610,"FT","C","TB",0,0,10,"T","IL","Y",319377,10,"18:10"
"CRC","5-May-07",12,"USA","NW2     L","C","CLM","3U",,"N",832,"F","D","D",9000,151703,537,"FT","C","TB",10000,10000,8,"T","FL","Y",435280,8,"17:37"
"AP","5-May-07",12,"USA",,"C","MSW","3U","B","N",600,"F","D","E",28000,207956,638,"FT","C","TB",0,0,11,"T","IL","Y",593982,14,"18:38"
"CD","5-May-07",11,"USA",,"C","MSW","3U",,"N",850,"F","D","D",48000,1688737,712,"FT","C","TB",0,0,9,"T","KY","Y",4466252,11,"19:12"
"CD","5-May-07",12,"USA","NW3       X","C","AOC","3U","B","N",850,"F","T","T",55000,1095587,739,"YL","C","TB",80000,80000,8,"T","KY","Y",3783815,8,"19:39"
"AP","6-May-07",1,"USA",,"C","MSW","3U",,"N",800,"F","D","E",28000,112326,101,"FT","H","TB",0,0,9,"T","IL","Y",306161,9,"13:01"
"AP","6-May-07",2,"USA","NW2     L","C","CLM","3U",,"N",800,"F","D","E",19000,91902,130,"FT","H","TB",30000,30000,6,"T","IL","Y",243223,6,"13:30"
"CRC","6-May-07",1,"USA",,"C","MSW",2,"F","N",200,"F","D","D",28000,45714,1251,"FT","C","TB",0,0,7,"T","FL","Y",147273,7,"12:51"
"AP","6-May-07",3,"USA",,"C","MCL","3U",,"N",600,"F","D","E",10500,98298,159,"FT","H","TB",10000,10000,6,"T","IL","Y",228557,7,"13:59"
"CRC","6-May-07",2,"USA","NW3     L","C","CLM","3U",,"N",700,"F","D","D",10000,94997,116,"FT","C","TB",10000,10000,9,"T","FL","Y",304035,9,"13:16"
"AP","6-May-07",4,"USA","NW1     6M","C","CLM","3U",,"N",800,"F","D","E",10000,137608,228,"FT","H","TB",4000,4000,12,"T","IL","Y",367037,14,"14:28"
"CRC","6-May-07",3,"USA",,"C","MSW",34,"F","N",800,"F","T","T",26000,110921,142,"FM","C","TB",0,0,10,"T","FL","Y",328899,14,"13:42"
"AP","6-May-07",5,"USA",,"C","MSW","3U","B","N",600,"F","D","E",28000,159947,300,"FT","H","TB",0,0,11,"T","IL","Y",457956,11,"15:00"
"CRC","6-May-07",4,"USA","NW2     L","C","CLM","3U","B","N",850,"F","D","D",9000,62049,209,"FT","C","TB",10000,10000,9,"T","FL","Y",224379,9,"14:09"
"AP","6-May-07",6,"USA",,"C","CLM","3U","B","N",800,"F","D","E",15500,160746,330,"FT","H","TB",12000,14000,9,"T","IL","Y",401361,9,"15:30"
"CRC","6-May-07",5,"USA",,"C","CLM","3U",,"N",900,"F","T","T",20000,102279,235,"FM","C","TB",25000,25000,9,"T","FL","Y",323665,9,"14:35"
"AP","6-May-07",7,"USA","NW2       X","C","ALW","3U",,"N",850,"F","T","T",32500,189956,401,"FM","H","TB",0,0,9,"T","IL","Y",465709,9,"16:01"
"CRC","6-May-07",6,"USA","NW1       X","C","AOC","3U",,"N",832,"F","D","D",26000,128868,305,"FT","C","TB",16000,16000,10,"T","FL","Y",369509,11,"15:05"
"AP","6-May-07",8,"USA","NW1       X","C","ALW","3U",,"N",800,"F","D","E",30500,134627,430,"FT","H","TB",0,0,7,"T","IL","Y",306852,7,"16:30"
"CRC","6-May-07",7,"USA",,"C","CLM",3,,"N",850,"F","T","T",27000,139659,335,"FM","C","TB",40000,40000,9,"T","FL","Y",384720,13,"15:35"
"AP","6-May-07",9,"USA",,"C","STR","3U","B","N",800,"F","T","T",18000,194604,501,"FM","H","TB",0,15000,11,"T","IL","Y",491924,11,"17:01"
"CRC","6-May-07",8,"USA","NW2       X","C","AOC","3U","B","N",550,"F","D","D",28000,104004,406,"FT","C","TB",25000,25000,9,"T","FL","Y",313983,10,"16:06"
"AP","6-May-07",10,"USA",,"C","MSW","3U",,"N",800,"F","D","E",28000,168314,532,"FT","H","TB",0,0,9,"T","IL","Y",566451,10,"17:32"
"CRC","6-May-07",9,"USA",,"C","STK","3U","B","Y",850,"F","D","D",50000,91094,438,"FT","C","TB",0,0,7,"T","FL","Y",254653,7,"16:38"
"CRC","6-May-07",10,"USA",,"C","MCL",35,"B","N",500,"F","D","D",8000,109982,511,"FT","C","TB",12500,12500,12,"T","FL","Y",375161,14,"17:11"
"CD","9-May-07",1,"USA",,"C","MCL","3U","B","N",700,"F","D","D",14000,118296,116,"FT","L","TB",12500,15000,7,"T","KY","Y",326653,8,"13:16"
"CD","9-May-07",2,"USA","NW2     L","C","CLM","3U",,"N",600,"F","D","D",17000,182222,151,"FT","L","TB",10000,15000,5,"T","KY","Y",461680,8,"13:51"
"CD","9-May-07",3,"USA",,"C","CLM","3U",,"N",600,"F","D","D",23000,199378,217,"FT","L","TB",16000,16000,7,"T","KY","Y",606412,7,"14:17"
"CD","9-May-07",4,"USA",,"C","MCL","3U","B","N",700,"F","D","D",14000,211743,246,"FT","L","TB",12500,15000,8,"T","KY","Y",740578,9,"14:46"
"CD","9-May-07",5,"USA","NW2     L","C","CLM","3U",,"N",800,"F","D","D",23000,221190,316,"FT","L","TB",25000,30000,8,"T","KY","Y",723204,9,"15:16"
"CD","9-May-07",6,"USA",,"C","CLM","3U","B","N",850,"F","T","T",36000,200715,346,"FM","L","TB",40000,40000,8,"T","KY","Y",625301,9,"15:46"
"CD","9-May-07",7,"USA",,"C","MSW","3U",,"N",600,"F","D","D",48000,245163,416,"FT","L","TB",0,0,8,"T","KY","Y",742731,8,"16:16"
"CD","9-May-07",8,"USA","NW2       X","C","ALW","3U",,"N",900,"F","T","T",52500,222873,447,"FM","L","TB",0,0,7,"T","KY","Y",667859,7,"16:47"
"CD","9-May-07",9,"USA",,"C","CLM",3,,"N",600,"F","D","D",31000,225672,518,"FT","L","TB",50000,50000,8,"T","KY","Y",848799,10,"17:18"
"AP","10-May-07",1,"USA",,"C","MCL","3U","B","N",650,"F","D","E",10500,63764,101,"FT","C","TB",10000,10000,7,"T","IL","Y",176949,8,"13:01"
"AP","10-May-07",2,"USA","NW1     6M","C","CLM","3U",,"N",800,"F","D","E",10000,76175,130,"FT","C","TB",4000,4000,7,"T","IL","Y",261876,8,"13:30"
"AP","10-May-07",3,"USA",,"C","MSW","3U",,"N",700,"F","D","E",28000,125547,159,"FT","C","TB",0,0,10,"T","IL","Y",361886,10,"13:59"
"CD","10-May-07",1,"USA",,"C","MCL","3U",,"N",700,"F","D","D",14000,151409,116,"FT","C","TB",12500,15000,10,"T","KY","Y",435896,11,"13:16"
"AP","10-May-07",4,"USA",,"C","CLM","3U","B","N",650,"F","D","E",12500,109839,230,"FT","C","TB",6500,7500,7,"T","IL","Y",293842,8,"14:30"
"CD","10-May-07",2,"USA",,"C","CLM","3U",,"N",700,"F","D","D",30000,167171,147,"FT","C","TB",25000,25000,7,"T","KY","Y",493891,8,"13:47"
"AP","10-May-07",5,"USA","NW2     L","C","CLM","3U",,"N",600,"F","D","E",19000,123576,300,"FT","C","TB",30000,30000,8,"T","IL","Y",366672,9,"15:00"
"CD","10-May-07",3,"USA",,"C","CLM",3,"F","N",600,"F","D","D",31000,210426,217,"FT","C","TB",50000,50000,7,"T","KY","Y",623392,7,"14:17"
"AP","10-May-07",6,"USA",,"C","CLM","3U",,"N",800,"F","D","E",26500,131921,331,"FT","C","TB",30000,35000,11,"T","IL","Y",354543,12,"15:31"
"CD","10-May-07",4,"USA","NW2     L","C","CLM","3U","B","N",600,"F","D","D",17000,196980,246,"FT","C","TB",10000,15000,8,"T","KY","Y",669879,10,"14:46"
"AP","10-May-07",7,"USA","NW2       X","C","ALW","3U","B","N",800,"F","T","T",32500,146317,401,"FM","C","TB",0,0,12,"T","IL","Y",422484,13,"16:01"
"CD","10-May-07",5,"USA",,"C","MCL","3U",,"N",700,"F","D","D",14000,253893,316,"FT","C","TB",12500,15000,11,"T","KY","Y",782736,12,"15:16"
"AP","10-May-07",8,"USA","NW1       X","C","AOC",3,,"N",600,"F","D","E",30500,160305,431,"FT","C","TB",50000,50000,10,"T","IL","Y",431656,12,"16:31"
"CD","10-May-07",6,"USA",,"C","CLM","3U",,"N",800,"F","D","D",18000,243601,346,"FT","C","TB",10000,10000,9,"T","KY","Y",736979,11,"15:46"
"AP","10-May-07",9,"USA","NW2       X","C","ALW","3U",,"N",800,"F","T","T",32500,157337,501,"FM","C","TB",0,0,10,"T","IL","Y",465072,11,"17:01"
"CD","10-May-07",7,"USA","NW1       X","C","ALW","3U",,"N",1200,"F","T","T",50000,245062,416,"FM","C","TB",0,0,8,"T","KY","Y",668245,8,"16:16"
"AP","10-May-07",10,"USA",,"C","MSW","3U",,"N",700,"F","D","E",28000,146154,531,"FT","C","TB",0,0,11,"T","IL","Y",451085,11,"17:31"
"CD","10-May-07",8,"USA","NW1       X","C","ALW",3,"F","N",800,"F","D","D",50000,287635,447,"FT","C","TB",0,0,9,"T","KY","Y",866544,9,"16:47"
